phenotype,Genes,n,rho,p,q_global,q_within
LegPress,CFL1,26,0.0312233970021692,0.879648208221571,1,0.996392398835066
BMI,CHGB,20,-0.0361719085629213,0.879661334203784,1,1
Weight,DPM1,24,-0.0326299830196803,0.879691824011126,1,0.999276979001456
Weight,FAM162A,24,0.0326299830196803,0.879691824011126,1,0.999276979001456
FFM,VPS37A,24,-0.0326157868114732,0.879743795581674,1,0.998761796865375
mrs_Musc,PROS1,19,0.0372194780237747,0.879759939797665,1,0.995917543552641
mrs_Musc,PRKCSH,19,0.0372194780237747,0.879759939797665,1,0.995917543552641
mrs_Musc,TGFBI,19,0.0372194780237747,0.879759939797665,1,0.995917543552641
mrs_Musc,DMKN,19,-0.0372194780237747,0.879759939797665,1,0.995917543552641
M_mg.kg.min,RAP1B,23,-0.033596837944664,0.879773721589255,1,0.995851736855567
BMI,HP,26,-0.0311858333933099,0.879791967670381,1,1
mri_TAT,MVP,22,-0.0344438170525127,0.879934078155971,1,0.987926416470591
VO2max.kg,F8,26,0.0311377359436358,0.879976046528282,1,0.989977128611164
FFM,IGKC,26,0.0311217528460251,0.880037218483038,1,0.998761796865375
mri_IP,VCAM1,26,-0.0311164306137765,0.88005758835973,1,0.999906809281029
mri_IP,TUFM,26,-0.0311164306137765,0.88005758835973,1,0.999906809281029
mri_TAT,ECE1,26,-0.0311164306137765,0.88005758835973,1,0.987926416470591
mri_TAT,STRAP,26,0.0311164306137765,0.88005758835973,1,0.987926416470591
PullDown,UNC45A,24,-0.0324968024634117,0.880179409934844,1,0.998157011554019
VO2max.kg,LONP1,18,0.0382034124220396,0.880369165257368,1,0.989977128611164
LegPress,PYGL,22,0.0340623744506657,0.880382845554394,1,0.996392398835066
M_mg.kg.min,APOM,26,-0.0311111111111111,0.880487628553171,1,0.995851736855567
M_mg.kg.min,HP,26,0.0311111111111111,0.880487628553172,1,0.995851736855567
M_mg.kg.min,ALOX12,26,0.0311111111111111,0.880487628553172,1,0.995851736855567
PullDown,MARS1,20,0.0358775497905264,0.880633885717852,1,0.998157011554019
mri_IP,UBE4A,23,0.0331109473908578,0.880780598106229,1,0.999906809281029
PullDown,OXCT1,18,0.0380456165639223,0.880859951424672,1,0.998157011554019
VO2max.kg,MST1,19,0.0368582747198342,0.880918881589853,1,0.989977128611164
mri_IP,USP9X,19,0.0368582747198342,0.880918881589853,1,0.999906809281029
VO2max.kg,FNBP1L,25,-0.0315688307910815,0.880922370539669,1,0.989977128611164
mri_IP,TMED7,22,-0.0338887333479787,0.880988418756113,1,0.999906809281029
BMI,EIF3H,24,0.032272282956923,0.881001491487393,1,1
FFM,EPS15,25,0.0315445283773247,0.881013401886823,1,0.998761796865375
BMI,CAPZA2,26,-0.0308431319274494,0.881103688982843,1,1
mri_SAT,CHGB,20,0.0360902255639098,0.881216685852291,1,0.983511601111038
VO2max.kg,CDH15,24,-0.0322089418105687,0.881233437653071,1,0.989977128611164
FFM,VPS45,24,0.0321809096539869,0.881336090403064,1,0.998761796865375
mri_IP,ANTXR1,24,-0.0321809096539869,0.881336090403064,1,0.999906809281029
FFM,KPNB1,26,0.0307797555620028,0.881346301393361,1,0.998761796865375
mri_TAT,SLC2A3,26,0.0307744918158229,0.881366452120936,1,0.987926416470591
mri_TAT,CDH5,26,0.0307744918158229,0.881366452120936,1,0.987926416470591
mri_TAT,ITGA2B,26,-0.0307744918158229,0.881366452120937,1,0.987926416470591
M_mg.kg.min,PRKAA1,25,-0.0315384615384615,0.881546240170459,1,0.995851736855567
M_mg.kg.min,FAT1,25,-0.0315384615384615,0.881546240170459,1,0.995851736855567
mri_VL,CFI,25,-0.0315384615384615,0.881546240170459,1,0.991577441830462
mri_VL,CTTN,25,0.0315384615384615,0.88154624017046,1,0.991577441830462
mri_SAT,RCN1,25,0.0315384615384615,0.88154624017046,1,0.983511601111038
PullDown,PDE3A,24,0.0320516407858307,0.881809492315825,1,0.998157011554019
mri_VL,ASAP1,24,-0.0321739130434783,0.881983643334044,1,0.991577441830462
mri_VL,PTPRC,24,0.0321739130434783,0.881983643334045,1,0.991577441830462
mri_VL,ITPRID2,18,-0.0381836945304438,0.882299602820874,1,0.991577441830462
mrs_Hep,DERA,18,-0.0381836945304438,0.882299602820874,1,1
VO2max.kg,UQCRC1,25,-0.0311838450497268,0.882364611929297,1,0.989977128611164
FFM,ALDH3A2,20,0.0353516384533825,0.882371887927162,1,0.998761796865375
mri_IP,ENO2,20,-0.0353516384533825,0.882371887927162,1,0.999906809281029
mri_VL,KGD4,16,-0.0411764705882353,0.882385780991414,1,0.991577441830462
mri_TAT,RWDD1,16,-0.0411764705882353,0.882385780991414,1,0.988108662196438
mri_SAT,PRSS3,16,-0.0411764705882353,0.882385780991414,1,0.983511601111038
M_mg.kg.min,DNAJA1,16,0.0411764705882353,0.882385780991415,1,0.995851736855567
mrs_Hep,AP2M1,16,0.0411764705882353,0.882385780991415,1,1
BMI,PON1,26,0.0305004304615888,0.882415715648527,1,1
FFM,SERPINA6,25,0.0311658353196368,0.882432089292058,1,0.998761796865375
Weight,DLST,23,-0.032632889073817,0.882490226379796,1,0.999276979001456
mrs_Hep,SERPING1,19,0.0368421052631579,0.882528278309076,1,1
mrs_Hep,PSMB5,19,0.0368421052631579,0.882528278309076,1,1
mrs_Hep,THBS4,19,0.0368421052631579,0.882528278309076,1,1
mrs_Hep,TPM4,19,0.0368421052631579,0.882528278309076,1,1
mrs_Hep,TUBA3E,19,0.0368421052631579,0.882528278309076,1,1
mrs_Hep,SLC4A1,19,-0.0368421052631579,0.882528278309077,1,1
mrs_Hep,FBLN5,19,-0.0368421052631579,0.882528278309077,1,1
FFM,SCAMP3,23,-0.0326167541462181,0.882547936868902,1,0.998761796865375
VO2max.kg,SAA2,26,0.0304533900987207,0.882595832516835,1,0.989977128611164
VO2max.kg,AXL,26,0.0304533900987207,0.882595832516835,1,0.989977128611164
mrs_Musc,SERPINA7,19,-0.0363332999755896,0.882603706201727,1,0.995917543552641
mrs_Musc,CAPZB,19,-0.0363332999755896,0.882603706201727,1,0.995917543552641
Weight,PDIA6,26,-0.030442966209968,0.882635746205281,1,0.999276979001456
Weight,C3,26,0.030442966209968,0.882635746205281,1,0.999276979001456
FFM,C8B,26,-0.0304377582779806,0.882655687790319,1,0.998761796865375
FFM,PKM,26,-0.0304377582779806,0.882655687790319,1,0.998761796865375
FFM,ANGPTL6,26,0.0304377582779806,0.882655687790319,1,0.998761796865375
mri_IP,GPX1,26,0.0304325530178693,0.882675619214086,1,0.999906809281029
mri_IP,FCGBP,26,0.0304325530178693,0.882675619214086,1,0.999906809281029
BMI,RAB11FIP3,18,-0.0373839031893325,0.882918500056718,1,1
mri_IP,CCS,24,-0.0317460324965006,0.882928831424006,1,0.999906809281029
M_mg.kg.min,HCLS1,26,0.0304273504273504,0.883125045900916,1,0.995851736855567
M_mg.kg.min,ALCAM,26,0.0304273504273504,0.883125045900916,1,0.995851736855567
mrs_Musc,PSMA3,15,-0.0414808503043563,0.88330647177381,1,0.995917543552641
mrs_Musc,AARS1,17,-0.0385129125264991,0.883328540794775,1,0.995917543552641
mri_TAT,DHRS7B,23,0.0326086956521739,0.883337839113326,1,0.988108662196438
mrs_Musc,RAB8A,17,0.0384886829471731,0.883401471617811,1,0.995917543552641
PullDown,ABHD16A,24,-0.0316064791082498,0.883440040407167,1,0.998157011554019
PullDown,CDC42BPB,24,0.0316064791082498,0.883440040407167,1,0.998157011554019
FFM,DNM2,17,0.0392156862745098,0.883482430045583,1,0.998761796865375
LegPress,SLC2A3,26,-0.0301940542438559,0.883588927526659,1,0.996392398835066
LegPress,GUCY1A1,26,-0.0301940542438559,0.883588927526659,1,0.996392398835066
LegPress,MMP19,26,-0.0301940542438559,0.883588927526659,1,0.996392398835066
BMI,KIT,25,0.0308524070613071,0.883606543387776,1,1
mri_IP,STK38,19,0.0359806967503143,0.88373560272598,1,0.999906809281029
LegPress,MAGED2,23,0.0322744792741549,0.883772301775232,1,0.996392398835066
VO2max.kg,ARHGAP4,25,-0.0307929267533121,0.88382945041712,1,0.989977128611164
ChestPress,GNB1;GNB2,19,-0.0359494833298745,0.883835811784584,1,0.991808057059809
mri_IP,PCBP2,16,-0.0397351100951051,0.883839229832189,1,0.999906809281029
VO2max.kg,GYG1,16,0.0397351100951051,0.883839229832189,1,0.989977128611164
FFM,RHOG,25,0.0307751496364144,0.883896073196582,1,0.998761796865375
mri_IP,COPS4,25,0.0307751496364144,0.883896073196582,1,0.999906809281029
FFM,UBE2O,26,-0.0300957609939583,0.883965374364736,1,0.998761796865375
Weight,COPZ1,15,0.0411449674460213,0.884245493504874,1,0.999276979001456
Weight,ERBIN,23,0.0321305031840343,0.884287401336277,1,0.999276979001456
PullDown,PYGB,25,0.0306678083575168,0.884298369222818,1,0.998157011554019
PullDown,IGKV2D-29,25,-0.0306678083575168,0.884298369222818,1,0.998157011554019
PullDown,CAVIN2,25,-0.0306678083575168,0.884298369222818,1,0.998157011554019
Weight,COPG2,21,0.0337881812718116,0.88439770604426,1,0.999276979001456
M_mg.kg.min,ST13,25,-0.0307692307692308,0.884451220448218,1,0.995851736855567
mri_VL,HBA1,25,-0.0307692307692308,0.884451220448218,1,0.991577441830462
mri_VL,TREML1,25,0.0307692307692308,0.884451220448218,1,0.991577441830462
mri_VL,CNN2,25,-0.0307692307692308,0.884451220448218,1,0.991577441830462
mri_TAT,ACADM,25,-0.0307692307692308,0.884451220448218,1,0.988108662196438
LegPress,HSP90AB1,26,-0.0298509399910848,0.88490310461851,1,0.996392398835066
LegPress,ITGB1,26,0.0298509399910848,0.884903104618511,1,0.996392398835066
FFM,TPP1,22,0.0327591089030461,0.884929536430942,1,0.998761796865375
PullDown,RTN2,23,-0.0319251364042775,0.885022215174062,1,0.998157011554019
BMI,UQCRC2,26,0.0298150275298677,0.885040671720369,1,1
BMI,CSF1R,25,0.0304667519730407,0.885051967629475,1,1
mri_SAT,ATP1B3,24,-0.031304347826087,0.885195374103823,1,0.983511601111038
mrs_Musc,WASHC5,13,0.0445097458325165,0.885199220060968,1,0.995917543552641
PullDown,MADD,21,0.0335294204893175,0.885277374454571,1,0.998157011554019
Weight,PSMD3,25,-0.0304021601548492,0.885294090943024,1,0.999276979001456
mri_TAT,ENO1,26,0.0297486754219621,0.885294850164082,1,0.988108662196438
FFM,RAB14,25,0.0303904602659592,0.885337949206201,1,0.998761796865375
mri_IP,GOLIM4,25,0.0303904602659592,0.885337949206201,1,0.999906809281029
LegPress,FRMD4B,23,-0.0317779488237833,0.885548916985647,1,0.996392398835066
mrs_Musc,LAMC1,18,0.0365368553926877,0.885554652750558,1,0.995917543552641
mrs_Musc,TXNDC5,18,-0.0365368553926877,0.885554652750558,1,0.995917543552641
M_mg.kg.min,IGKV1-27,21,0.0337662337662338,0.885586047879424,1,0.995851736855567
mri_TAT,PPP6C,21,-0.0337662337662338,0.885586047879424,1,0.988108662196438
ChestPress,LCP1,25,0.0303112022663276,0.885635064773078,1,0.991808057059809
LegPress,IGF1,24,-0.0309842847314869,0.8857197960958,1,0.996392398835066
M_mg.kg.min,APOA5,26,0.0297435897435897,0.885763699943416,1,0.995851736855567
VO2max.kg,P2RX1,23,0.0316518453548323,0.886000207863054,1,0.991583554353975
LegPress,STIM1,26,0.0295078257383137,0.886217578131665,1,0.996392398835066
LegPress,TOR1AIP2,25,-0.0301160545919622,0.886366681447421,1,0.996392398835066
mrs_Musc,ADAMTS8,14,0.0420832135213386,0.88641496715798,1,0.995917543552641
BMI,EIF3I,25,-0.0300810968847744,0.886497748894596,1,1
BMI,RPN1,25,0.0300810968847744,0.886497748894596,1,1
Weight,TPST2,19,-0.0351185385569745,0.886504133049371,1,0.999276979001456
FFM,GALK1,19,0.0351031187807945,0.886553660013702,1,0.998761796865375
VO2max.kg,VTI1B,18,0.0362132613441453,0.886562034302189,1,0.991583554353975
Weight,SOD2,26,0.029416798809632,0.88656635236806,1,0.999276979001456
LegPress,MTPN,20,-0.0340788826817144,0.886580147388344,1,0.996392398835066
FFM,SLC2A3,26,0.0294117664259138,0.886585634798781,1,0.998761796865375
FFM,NUCB2,26,0.0294117664259138,0.886585634798781,1,0.998761796865375
mri_TAT,TNXB,26,-0.0294067366240086,0.886604907399644,1,0.988108662196438
mri_IP,RPN2,26,0.0294067366240086,0.886604907399645,1,0.999906809281029
mri_IP,ITIH2,26,0.0294067366240086,0.886604907399645,1,0.999906809281029
mri_TAT,HABP2,26,0.0294067366240086,0.886604907399645,1,0.988108662196438
mrs_Musc,CELSR1,12,0.0461870741177257,0.88665917347072,1,0.995917543552641
FFM,EFNB1,18,0.0361383631019293,0.886795223872017,1,0.998761796865375
FFM,TMED2,22,0.0321942966805798,0.886901086663063,1,0.998761796865375
M_mg.kg.min,ABLIM3,23,0.0316205533596838,0.886904196368282,1,0.995851736855567
M_mg.kg.min,GARS1,23,0.0316205533596838,0.886904196368282,1,0.995851736855567
mri_SAT,C2CD2L,23,0.0316205533596838,0.886904196368282,1,0.983511601111038
mri_VL,ATP6V0A1,23,-0.0316205533596838,0.886904196368283,1,0.991577441830462
mrs_Musc,HMGCL,16,-0.0386641145634511,0.886951201704282,1,0.995917543552641
ChestPress,HIBADH,18,-0.036049204695725,0.887072822833621,1,0.991808057059809
ChestPress,HLA-B,25,0.0299175502888428,0.887110974985908,1,0.991808057059809
ChestPress,PDIA6,25,0.0299175502888428,0.887110974985908,1,0.991808057059809
PullDown,CLASP1,19,0.0349064048801686,0.887185523024874,1,0.998157011554019
LegPress,IGHV4-28,24,-0.0305679770420355,0.887245663677309,1,0.996392398835066
PullDown,GPLD1,25,-0.0298814542970676,0.887246327209319,1,0.998157011554019
M_mg.kg.min,LIMA1,25,-0.03,0.887357680640785,1,0.995851736855567
mri_VL,PACS1,25,-0.03,0.887357680640785,1,0.991577441830462
mri_SAT,PPP1R12A,25,-0.03,0.887357680640785,1,0.983511601111038
mri_SAT,USP15,25,-0.03,0.887357680640785,1,0.983511601111038
LegPress,CPN1,26,-0.0291647114855426,0.887532344718717,1,0.996392398835066
LegPress,TUBB6,26,-0.0291647114855426,0.887532344718717,1,0.996392398835066
BMI,GPD2,26,-0.0291296245981466,0.887666809226489,1,1
mri_TAT,S100A9,24,0.0304414010240416,0.887709672467174,1,0.988108662196438
FFM,ATP6AP2,23,0.0311341744122991,0.887853172441279,1,0.998761796865375
mri_TAT,LDHA,23,0.0311341744122991,0.887853172441279,1,0.988108662196438
Weight,PCMT1,26,-0.02907474300952,0.887877139615569,1,0.999276979001456
mri_VL,VPS35,22,-0.0321852060982496,0.887886672694816,1,0.991577441830462
M_mg.kg.min,SERPINH1,22,0.0321852060982496,0.887886672694816,1,0.995851736855567
mri_SAT,KPNA4,22,0.0321852060982496,0.887886672694816,1,0.983511601111038
mri_IP,ATRN,26,0.029064797826055,0.887915254724631,1,0.999906809281029
mri_IP,PTRH2,16,0.0382634393508419,0.888115836681885,1,0.999906809281029
Weight,TRIP10,25,0.0296324852142201,0.888179991224888,1,0.999276979001456
Weight,TTLL12,25,-0.0296324852142201,0.888179991224889,1,0.999276979001456
Weight,IGHV3-7,25,-0.0296267817236054,0.888201381701927,1,0.999276979001456
FFM,TPI1,25,-0.0296267817236054,0.888201381701927,1,0.998761796865375
mri_VL,CHGB,19,0.0350877192982456,0.888222455842096,1,0.991577441830462
mri_SAT,CEPT1,19,0.0350877192982456,0.888222455842096,1,0.983511601111038
mrs_Hep,CCT5,19,0.0350877192982456,0.888222455842096,1,1
mrs_Hep,CFHR1,19,0.0350877192982456,0.888222455842096,1,1
mrs_Hep,C1RL,19,0.0350877192982456,0.888222455842096,1,1
mrs_Hep,EIF4G1,19,-0.0350877192982456,0.888222455842097,1,1
mrs_Hep,ECM1,19,-0.0350877192982456,0.888222455842097,1,1
BMI,MLYCD,17,-0.0368778631394154,0.888251984627378,1,1
mrs_Musc,SERPINA3,19,-0.0345609438792194,0.888295332788893,1,0.995917543552641
mrs_Musc,TUBB1,19,-0.0345609438792194,0.888295332788893,1,0.995917543552641
M_mg.kg.min,QSOX1,26,-0.0290598290598291,0.888403563099957,1,0.995851736855567
M_mg.kg.min,ITGB1,26,-0.0290598290598291,0.888403563099957,1,0.995851736855567
M_mg.kg.min,PTGDS,26,-0.0290598290598291,0.888403563099957,1,0.995851736855567
mri_VL,PSMD7,24,0.0304347826086957,0.888408898007563,1,0.991577441830462
mri_TAT,RO60,24,-0.0304347826086957,0.888408898007563,1,0.988108662196438
mri_SAT,STAT5A,24,0.0304347826086957,0.888408898007563,1,0.983511601111038
mri_SAT,SSR4,24,-0.0304347826086957,0.888408898007563,1,0.983511601111038
LegPress,LIMD1,15,0.0396052599278008,0.888551839092255,1,0.996392398835066
PullDown,CXCR4,23,0.0309357677415044,0.888563505430434,1,0.998157011554019
ChestPress,CHST3,25,-0.0295238983113581,0.888587250591772,1,0.991808057059809
ChestPress,MCU,25,-0.0295238983113581,0.888587250591772,1,0.991808057059809
ChestPress,OMD,25,-0.0295238983113581,0.888587250591772,1,0.991808057059809
FFM,GDI1,18,0.0361197110423117,0.888797701172114,1,0.998761796865375
mrs_Hep,PTPN11,18,0.0361197110423117,0.888797701172114,1,1
M_mg.kg.min,CTSD,18,-0.0361197110423117,0.888797701172115,1,0.995851736855567
mri_TAT,CMTM5,18,-0.0361197110423117,0.888797701172115,1,0.988108662196438
mrs_Musc,TRIM58,18,-0.035492945238611,0.888805044505039,1,0.995917543552641
Weight,BRK1,22,-0.0316473693814867,0.888810823079657,1,0.999276979001456
Weight,RAB3C,22,0.0316473693814867,0.888810823079657,1,0.999276979001456
VO2max.kg,IGKV1-33;IGKV1D-33,22,0.0316384231284793,0.888842066187183,1,0.992563509734798
LegPress,PDGFRB,26,0.0288215972327715,0.888847401030202,1,0.996392398835066
LegPress,MAPRE1,26,-0.0288215972327715,0.888847401030203,1,0.996392398835066
FFM,PPP6R1,21,0.0324780790107593,0.88885278076682,1,0.998761796865375
BMI,FLII,26,-0.0287869231322861,0.888980312677249,1,1
BMI,CTSG,24,0.030085143714495,0.889015850256454,1,1
mrs_Musc,PTK2,18,-0.0353996162702394,0.889095723071255,1,0.995917543552641
VO2max.kg,RAB10,26,0.028742525486433,0.889150500570003,1,0.992563509734798
LegPress,RPIA,23,-0.0307618711811882,0.889186155847465,1,0.996392398835066
Weight,DCTN1,26,-0.028732687209408,0.889188213929568,1,0.999276979001456
Weight,TUBB1,26,-0.028732687209408,0.889188213929568,1,0.999276979001456
Weight,HBB,26,0.028732687209408,0.889188213929568,1,0.999276979001456
FFM,PSMA5,26,0.0287277718578693,0.889207056180571,1,0.998761796865375
FFM,YWHAH,26,0.0287277718578693,0.889207056180571,1,0.998761796865375
mri_IP,ATP5MF,26,-0.0287228590281014,0.889225888823289,1,0.999906809281029
VO2max.kg,EMC1,19,0.0342255408112746,0.889373021393299,1,0.992563509734798
BMI,VAV1,20,0.0331701116927349,0.889586717971057,1,1
Weight,GOLIM4,25,0.0292476477439055,0.889623462485708,1,0.999276979001456
Weight,SPTAN1,25,0.0292476477439055,0.889623462485708,1,0.999276979001456
FFM,FLOT1,25,-0.0292363921545936,0.889665685781163,1,0.998761796865375
PullDown,PGRMC1,24,-0.0298258323979258,0.889966762784346,1,0.998157011554019
M_mg.kg.min,CLDN3,21,0.0324675324675325,0.890045438125341,1,0.995851736855567
mri_SAT,RUFY1,21,0.0324675324675325,0.890045438125341,1,0.983511601111038
ChestPress,HBB,25,0.0291302463338733,0.890063886863102,1,0.991808057059809
ChestPress,CFHR1,25,0.0291302463338733,0.890063886863102,1,0.991808057059809
PullDown,DMTN,25,0.0290951002366185,0.890195741510801,1,0.998157011554019
PullDown,VPS37B,20,-0.0329691205763694,0.890251872811029,1,0.998157011554019
mri_VL,GSR,25,0.0292307692307692,0.890265583961264,1,0.991577441830462
mri_VL,RAB10,25,0.0292307692307692,0.890265583961264,1,0.991577441830462
mri_VL,IGHA1,25,-0.0292307692307692,0.890265583961265,1,0.991577441830462
mri_VL,C2,25,-0.0292307692307692,0.890265583961265,1,0.991577441830462
LegPress,AP1M1,22,0.0311971447864554,0.890383344753482,1,0.996392398835066
mri_VL,EIF6,23,-0.0306324110671937,0.890472725689192,1,0.991577441830462
M_mg.kg.min,APLP1,23,0.0306324110671937,0.890472725689193,1,0.995851736855567
mri_VL,GCLM,23,0.0306324110671937,0.890472725689193,1,0.991577441830462
mri_VL,ACO2,23,0.0306324110671937,0.890472725689193,1,0.991577441830462
mri_SAT,SCAMP3,23,0.0306324110671937,0.890472725689193,1,0.983511601111038
Weight,SERPINF2,26,-0.028390631409296,0.890499571988952,1,0.999276979001456
Weight,ORM2,26,-0.028390631409296,0.890499571988952,1,0.999276979001456
FFM,RDH14,26,0.028385774573847,0.890518193932064,1,0.998761796865375
mri_TAT,CFI,26,0.0283809202301478,0.890536806377862,1,0.988108662196438
mri_TAT,AKAP12,26,0.0283809202301478,0.890536806377862,1,0.988108662196438
mri_IP,RPLP1,26,-0.0283809202301478,0.890536806377863,1,0.999906809281029
BMI,CLIP2,21,-0.0319533356249062,0.890638111814098,1,1
mri_IP,DPT,22,-0.0310646722356472,0.890846114209004,1,0.999906809281029
mri_IP,NCKAP1L,24,-0.029571646709069,0.890899022185295,1,0.999906809281029
mrs_Hep,CLEC3B,17,0.036764705882353,0.890954565485626,1,1
M_mg.kg.min,RDH11,26,0.0283760683760684,0.891044607753754,1,0.995851736855567
mri_SAT,SERPINA10,26,0.0283760683760684,0.891044607753754,1,0.983511601111038
mrs_Hep,DLST,16,-0.0382352941176471,0.891045723698265,1,1
mrs_Hep,MTOR,16,-0.0382352941176471,0.891045723698265,1,1
mrs_Hep,SNX9,16,-0.0382352941176471,0.891045723698265,1,1
M_mg.kg.min,KANK2,16,0.0382352941176471,0.891045723698266,1,0.995851736855567
mri_VL,PIK3CG,16,0.0382352941176471,0.891045723698266,1,0.991577441830462
mri_IP,RABL6,16,0.0382352941176471,0.891045723698266,1,0.999906809281029
PullDown,APLP2,23,0.0302325359751936,0.891081870928153,1,0.998157011554019
FFM,APEH,25,-0.0288572549255897,0.891088120007001,1,0.998761796865375
mri_IP,TPP2,25,-0.0288517027841385,0.89110895278405,1,0.999906809281029
mrs_Musc,LAMA2,19,0.0336747658310343,0.89114312694043,1,0.995917543552641
mrs_Musc,PSMA5,19,0.0336747658310343,0.89114312694043,1,0.995917543552641
mrs_Musc,PSMB3,19,-0.0336747658310343,0.89114312694043,1,0.995917543552641
mrs_Musc,CSPG4,19,-0.0336747658310343,0.89114312694043,1,0.995917543552641
mri_SAT,SPCS2,20,0.0330827067669173,0.891264115380699,1,0.983511601111038
ChestPress,COPS2,24,-0.0294613500595598,0.891303593347209,1,0.991808057059809
