Protein.Group,Genes,n_obs,n_ID,est_ri,se_ri,p_ri,q_ri,logLik_ri,rs_default_ok,rs_error,rs_fitted,rs_converged,rs_singular,est_rs,se_rs,p_rs,logLik_rs,LRT_chisq,LRT_p,sd_slope,cor_int_slope,sigma_ri,sigma_rs,q_rs,q_ri_sub
P78509,RELN,52,26,0.381656589756366,0.101121685538453,0.000160502056289123,0.00802525699692618,-28.1131272466198,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.380179022467058,0.101266397258835,0.000173863667427408,-27.5309778959647,1.16429870131026,0.558696241001892,0.299139467269808,-0.103314256221099,0.362648048071714,0.295284348031015,0.00866514084436596,0.00802525699692618
P12814,ACTN1,52,26,-0.424373296856919,0.112463824702735,0.000161024574048357,0.00802525699692618,-27.9548102089665,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.431175466107612,0.11198816753341,0.000118027334638641,-25.4167777055426,5.07606500684787,0.0790217219099938,0.393360825762351,-0.0215435754377895,0.404030877104303,0.290963646949191,0.00651257971488214,0.00802525699692618
P14151,SELL,52,26,0.740508479497052,0.199424005210918,0.000204625565219424,0.00978296421251141,-57.6351729920568,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.737101020189056,0.200117805237245,0.000230201841196167,-57.3007832359085,0.668779512296695,0.715774750243786,0.691969070313582,-0.802387692342721,0.716458147667917,0.526935282744583,0.0101617669899451,0.00978296421251141
Q9HCL0,PCDH18,52,26,0.592432174838194,0.159774166034985,0.000208956517160438,0.00978296421251141,-50.4503122643519,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.593958570672189,0.159811698375682,0.00020190968339017,-50.3533534489739,0.193917630756005,0.907593384254024,0.454168368770693,-0.374859951010405,0.573280718697158,0.47505249724111,0.0094530442678125,0.00978296421251141
Q99715,COL12A1,51,26,0.3797452050481,0.103051826726916,0.000228709405998436,0.0101305235734647,-29.9132353808608,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.379236474971012,0.101722837491949,0.000192902009450546,-29.3577241027779,1.11102255616567,0.573778825651296,0.292021253365416,0.016614712886565,0.365167368262094,0.293842242165191,0.00931355014378417,0.0101305235734647
Q9UNM6,PSMD13,49,26,-0.236189265234705,0.064110089135461,0.000229494061534799,0.0101305235734647,-13.0496685001943,FALSE,number of observations (=49) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.233862769319007,0.0634467591741956,0.00022783434119951,-12.1685745447389,1.76218791091091,0.414329405755387,0.161195125349569,0.315455480992386,0.217595718470927,0.184338229068711,0.0101617669899451,0.0101305235734647
Q9NY65,TUBA8,52,26,-0.486483156426967,0.133880593247956,0.000279375622061718,0.0119898704468154,-35.7399067200614,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,TRUE,-0.488421801596625,0.133906231563177,0.000264813375522852,-35.0988783024111,1.28205683530068,0.526750425955243,0.320676188257787,,0.481122850644428,0.424504701968323,0.0113649073661891,0.0119898704468154
P13591,NCAM1,52,26,0.370202217996261,0.102905516801266,0.000321295040324263,0.0131670339361277,-34.7862335215409,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.370264826531488,0.102894143361254,0.000320054841532944,-34.7860396065057,0.000387830070380346,0.999806103765115,0.126717633933108,-0.199730355586545,0.368133339434854,0.357020493232841,0.0133644521667135,0.0131670339361277
P01137,TGFB1,52,26,-0.220048741137333,0.0612022499005792,0.000323849378364305,0.0131670339361277,-9.77254069895789,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.218906701664834,0.0614021455385744,0.000363674289726902,-9.12758448574426,1.28991242642725,0.524685515896213,0.153427762549429,0.246358553029517,0.218715091436799,0.190815491995251,0.0139686301713697,0.0131670339361277
Q15436,SEC23A,50,26,-0.276029767990908,0.0776956762695266,0.000381292720623027,0.0148028950331893,-15.3568132334269,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.276395950116834,0.0776566425152091,0.000371978374304306,-15.34659032327,0.0204458203139524,0.989829166180748,0.197683890547567,-0.339859684801695,0.271577574552984,0.232662952526279,0.0139686301713697,0.0148028950331893
O75791,GRAP2,51,26,-0.251841011578899,0.0709139719278958,0.000383246473351178,0.0148028950331893,-10.9124176650247,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.249504863263349,0.0702985433715154,0.000386376902338761,-10.5070075789306,0.810820172188318,0.666703349018496,0.101347613557534,-0.935301076471771,0.251274603857728,0.239233064650744,0.0139686301713697,0.0148028950331893
P22105,TNXB,52,26,0.37351407369792,0.105464012374235,0.000397669088544236,0.0149853351658743,-28.0574518914545,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.375521163295472,0.105338468195869,0.0003639941777106,-27.4784353921219,1.15803299866523,0.560449297858825,0.300531947607982,-0.115434093147979,0.378510003241383,0.312729559337049,0.0139686301713697,0.0149853351658743
P33151,CDH5,52,26,0.543188322634644,0.153777697225826,0.000411968169272725,0.0151545433696752,-43.9252327139934,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.550511496393593,0.155655360172066,0.000405108519767933,-42.5568313329608,2.73680276206522,0.25451350462684,0.471433347752764,-0.0567449467149271,0.552494603799266,0.449324156085252,0.0140231164406799,0.0151545433696752
P30101,PDIA3,52,26,0.30804524158557,0.0877047412173409,0.000444248532290398,0.0156284117097196,-15.8853034998673,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.307860518503506,0.0877427126521181,0.000450347625131395,-15.8766085025569,0.0173899946208564,0.991342694855149,0.314693215739249,-0.673334256221522,0.31501140201885,0.223171369332945,0.0146572491098857,0.0156284117097196
Q9C0C9,UBE2O,52,26,-0.235465346077703,0.0670497388552557,0.000445080980729877,0.0156284117097196,0.218800094160492,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.237176785480299,0.066842849529882,0.000387763719404912,1.18316729420217,1.92873440008335,0.381224362188001,0.186053956892485,-0.168484367309627,0.240954724731903,0.201022366521471,0.0139686301713697,0.0156284117097196
Q96JQ0,DCHS1,38,21,0.540509045405785,0.154215090456726,0.000456772424480311,0.0156825199071574,-27.9339496317846,FALSE,number of observations (=38) <= number of random effects (=42) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.53838915863585,0.153574408724564,0.00045537084613237,-27.4678249720824,0.932249319404377,0.627429064051732,0.372920484178442,-0.133484550391647,0.471238632356092,0.388001194727978,0.0146572491098857,0.0156825199071574
P05154,SERPINA5,52,26,0.564844065313143,0.161845818636376,0.000482996444775205,0.0160685360952871,-47.8581511657006,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.564303218313435,0.161897836046748,0.000491123981637528,-47.546479001859,0.623344327683199,0.732221537580269,0.542793128408752,-0.7757074940188,0.581287805659077,0.436914684699891,0.0151757310325996,0.0160685360952871
P05090,APOD,52,26,0.605839576142732,0.173751758144829,0.00048881630840032,0.0160685360952871,-58.4600066491345,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.609352342125757,0.173700932215907,0.000451396514892634,-58.2540282162647,0.411956865739569,0.813850628516126,0.476577094137164,-0.157822794884731,0.62258621619706,0.523295761942327,0.0146572491098857,0.0160685360952871
Q8N2S1,LTBP4,44,25,0.651542254969988,0.1874358314676,0.000508797349055674,0.0161201040585561,-43.1797980159609,FALSE,number of observations (=44) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.653117546378111,0.187162887901995,0.000483802706708519,-43.0906570423282,0.178281947265475,0.914716613560746,0.554129680205972,-0.524869277735351,0.614996252410083,0.472727557622621,0.0151757310325996,0.0161201040585561
P49748,ACADVL,51,26,-0.277891808531071,0.0800093992741671,0.000514216207269848,0.0161201040585561,-23.0963967465228,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.276890666455723,0.0798256747982118,0.000522998986983501,-22.9667356593539,0.259322174337932,0.878393079164528,0.0817384776432254,-0.677455365196805,0.282149191459643,0.275990829589618,0.0158437928409708,0.0161201040585561
O43707,ACTN4,52,26,-0.242201134714537,0.0698113321438284,0.000521686215487252,0.0161201040585561,-2.25543034896551,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.244711270461742,0.0692336882574036,0.000408440284679996,-0.476180788244244,3.55849912144252,0.168764747455135,0.218471845120849,-0.0353227228218974,0.250856500604656,0.19508909802759,0.0140231164406799,0.0161201040585561
Q02952,AKAP12,52,26,0.561485885337332,0.162256329403539,0.000539199678001708,0.01633457848064,-53.5478253983494,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.55854302681775,0.162375719611626,0.000582104116174291,-50.991374265923,5.11290226485285,0.0775795721120951,0.626923353287541,0.0121931227326172,0.581708594002524,0.37808384186116,0.016351833808896,0.01633457848064
Q99542,MMP19,52,26,0.372572754700569,0.108078570480029,0.000566345554663791,0.0167101066695434,-33.2944424733358,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.372609233715306,0.108074668632618,0.000565377795054204,-33.2942497908482,0.000385364975201696,0.999807336074477,0.27300508939142,-0.403369112242079,0.387341800798729,0.335791767993082,0.0161760869140508,0.0167101066695434
P55072,VCP,52,26,-0.29439936192499,0.0855234600348595,0.000576741444255248,0.0167101066695434,-27.7767425534452,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.2950087724142,0.085405929706118,0.000551937245236601,-26.4453122799698,2.66286054695084,0.264099256877425,0.249154437631653,0.302319423673948,0.305528010898174,0.249319817877606,0.0160894913941613,0.0167101066695434
O95831,AIFM1,45,25,-0.193116604631097,0.0561561992171575,0.000584042563207344,0.0167101066695434,-10.9059813986671,FALSE,number of observations (=45) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.159893657724052,0.0592740006047818,0.0069855059631327,-8.93981656745435,3.9323296624254,0.139992723711512,0.155932452525547,-0.980643336529739,0.179792207494221,0.162402418642609,0.0677167930378627,0.0167101066695434
P78371,CCT2,52,26,-0.23173183012272,0.0676999009628797,0.000619506743808856,0.0171433490051522,-0.283000014578065,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.233565064513908,0.0704715318753639,0.000918669731599659,1.21771070070248,3.00142143056109,0.222971634474044,0.236447837181761,-0.593401096746503,0.243291193663003,0.190458697595187,0.0218697540326431,0.0171433490051522
Q6UVK1,CSPG4,52,26,0.459436129300609,0.134255311499331,0.000621377051319434,0.0171433490051522,-42.9615959005684,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.459121277715239,0.134124869918453,0.000619139534841616,-39.5707968371354,6.78159812686587,0.0336817522871585,0.523716328507207,0.0719256677658749,0.481454172958494,0.307729745127831,0.0167819400233385,0.0171433490051522
O14786,NRP1,52,26,0.41065041361397,0.120475224650462,0.000653000028128107,0.0173614642884635,-41.6138812560865,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.413806982565034,0.120755264064948,0.000610685755933178,-40.9349885029631,1.35778550624678,0.507178253117788,0.35710189840945,0.0290230469464792,0.431270899155131,0.35099995930976,0.0167819400233385,0.0173614642884635
Q14974,KPNB1,52,26,-0.212297985646854,0.0623531784894028,0.000662207577274475,0.0173614642884635,-20.3013127470796,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,-0.21588972616128,0.0624052318615382,0.00054121706532669,-20.0540927708247,0.494439952509822,0.780968880025194,0.14182864226157,0.185042948779868,0.221431666882718,0.197641273766779,0.0160803916524949,0.0173614642884635
Q9HCN6,GP6,52,26,-0.264665199199909,0.0777411452162625,0.000662994429138735,0.0173614642884635,-21.0292482206174,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.264571925985639,0.0777570646901747,0.000667613150587793,-21.0261442022139,0.00620803680708093,0.99690079408095,0.0687162626686528,-0.0164824811981658,0.277994056816152,0.273770989281833,0.0177838330630714,0.0173614642884635
P16070,CD44,52,26,0.723256531895242,0.213309327512165,0.000697279677209655,0.0179549516881486,-59.9612491402517,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.725977696770976,0.233205028905509,0.00185167923137337,-59.1189523140998,1.68459365230383,0.430720097262579,0.9426531686718,-0.765804874886177,0.766563616368393,0.509456411616963,0.0353190668206402,0.0179549516881486
Q0VD83,APOBR,51,26,0.36982911796159,0.109616683426228,0.000741275218923133,0.018774921528463,-39.1608462113152,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.369401386180751,0.109553056597443,0.000746529469361322,-39.1026615860537,0.116369250522951,0.943475741900378,0.193428332255831,0.00464944504057209,0.38655539198024,0.36084044945033,0.0195489496637838,0.018774921528463
P61160,ACTR2,52,26,-0.222313934925965,0.0663372340193287,0.000804420371673225,0.0200456366812118,-13.024843744413,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.222321869127613,0.0663152954467211,0.00080085934481077,-12.2179527985562,1.61378189171376,0.446243306314218,0.181160364448834,0.184666597351977,0.237184678672706,0.199607948117456,0.0206221281288773,0.0200456366812118
P51693,APLP1,48,25,0.801805066100535,0.23987378858753,0.000829937784206144,0.0201679506366785,-58.7750876472716,FALSE,number of observations (=48) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,TRUE,0.803672591608241,0.242108363643026,0.00090186971395412,-58.1355794567442,1.27901638105489,0.527551815232294,0.559256687306224,,0.823281133575935,0.726715693205524,0.0218697540326431,0.0201679506366785
Q14517,FAT1,51,26,0.43691779473881,0.130783197554241,0.00083543614287859,0.0201679506366785,-41.7156922449527,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.437191511370098,0.130784547183925,0.000829263937932555,-41.7045873704126,0.0222097490800763,0.988956556972545,0.328023745907864,-0.352271934992733,0.463553092183724,0.40111803720417,0.0207370709361821,0.0201679506366785
Q99983,OMD,52,26,0.447339341530492,0.134305893627293,0.000866123822848521,0.0205696341301766,-57.3692840306215,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.447046778866499,0.133771538410401,0.000832167247924461,-51.3213401381675,12.095887784908,0.00236271501179496,0.485699045075216,0.78735362081587,0.477939441206056,0.332486198630466,0.0207370709361821,0.0205696341301766
Q86SQ4,ADGRG6,44,25,0.488094346695579,0.146718788058358,0.000878702817211429,0.0205696341301766,-30.6895905734494,FALSE,number of observations (=44) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.496119925139103,0.156290846217584,0.00150178852823461,-30.3909560015861,0.59726914372667,0.741830445627336,0.548533131607181,-0.752051694471511,0.486048027302765,0.34878465074864,0.0301332893002918,0.0205696341301766
Q8NI99,ANGPTL6,52,26,0.370634203078389,0.111577554398083,0.0008945060512428,0.0206270425249273,-35.178539242299,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.368887588890888,0.111416455231706,0.000929998736315556,-34.5638477542214,1.22938297615501,0.540807715202948,0.333431983600456,-0.0305612754895213,0.399845013248002,0.322288938246063,0.0218697540326431,0.0206270425249273
O75558,STX11,51,26,-0.205636390367063,0.0621464692229537,0.000936636163435132,0.0212809245956953,-12.9628313084396,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.216518837339736,0.0610326323418124,0.000388770936808346,-10.9906207972158,3.94442102244744,0.139148925736441,0.192653716520248,0.452832551729657,0.218624717128733,0.16446464921196,0.0139686301713697,0.0212809245956953
P05019,IGF1,50,26,0.538654089313378,0.163264818562954,0.000969379563950891,0.0217056728449874,-56.0328675990974,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.537813301988865,0.163703558850047,0.00101878256059496,-55.9901745911299,0.0853860159349438,0.958205506375021,0.241062306710414,0.0240980746039659,0.570402597700763,0.545048999723953,0.0231473390605766,0.0217056728449874
P11047,LAMC1,51,26,0.386527042640103,0.117517687448192,0.00100509471056106,0.022183876111669,-35.7257672783898,FALSE,number of observations (=51) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.383048850289805,0.11758727743242,0.00112370327751899,-33.3516513034502,4.74823194987904,0.0930967527062518,0.43270816534926,0.0558813275607686,0.416695059882109,0.280185395727278,0.0251611820835774,0.022183876111669
P08567,PLEK,52,26,-0.427190586682462,0.130366449896909,0.00104974158427603,0.0226161760465772,-37.013566450376,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.428959418267206,0.130314673060075,0.000995766914002379,-36.6885475290166,0.650037842718788,0.72251368257168,0.315494623557406,-0.162859150825107,0.468173922692496,0.411417891019543,0.0229620877930399,0.0226161760465772
P10645,CHGA,52,26,0.479752821279129,0.146457545789012,0.00105395771867544,0.0226161760465772,-55.8488519680518,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.483774373038742,0.146172376913233,0.000934241919841064,-55.2042065465934,1.28929084291676,0.524848609171361,0.431923899861251,0.0818678715822711,0.523182629522885,0.423647387491886,0.0218697540326431,0.0226161760465772
P49746,THBS3,52,26,0.442226137909145,0.135491641427902,0.00109904344794553,0.0232605770832307,-42.4262013532149,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.439758717765888,0.135962882140799,0.00121897432839923,-40.7577212722115,3.33696016200673,0.18853340347991,0.46376038294836,-0.0229133327501716,0.486062820862048,0.361417280590761,0.0261571574635667,0.0232605770832307
P00451,F8,52,26,0.272010370056768,0.083534567982122,0.00112889859034579,0.0234996745573549,-31.0194831367292,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,TRUE,FALSE,0.270695012008548,0.0833671402103203,0.00116619012768679,-29.3146187493578,3.40972877474269,0.181797038478018,0.260882284327559,0.379745140663001,0.297603106833065,0.233144137957875,0.0253769541869871,0.0234996745573549
Q5VWC8,HACD4,50,26,-0.398269239301008,0.122420367962524,0.00114076090084247,0.0234996745573549,-28.9869749070748,FALSE,number of observations (=50) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.398401057328916,0.122542598123806,0.00114950121314719,-28.7936482842017,0.386653245746103,0.824212723442047,0.470913976127681,-0.629972961683155,0.432056446939011,0.276012344575955,0.0253711339187487,0.0234996745573549
P07585,DCN,46,25,0.42670605558019,0.131816061939095,0.00120737346468634,0.0245446316176368,-33.15305097594,FALSE,number of observations (=46) <= number of random effects (=50) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.425751764259433,0.132826402855951,0.00134910145785557,-32.8551312953604,0.595839361159278,0.742360963355551,0.375158037767058,-0.261926086235959,0.437934838226163,0.350668992578878,0.0285529007176283,0.0245446316176368
P07437,TUBB,52,26,-0.376495502374362,0.117569211628128,0.00136320377087646,0.0273525951429109,-33.9468547896758,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.37344300511233,0.118192778100761,0.00157980812263531,-33.3320090794166,1.22969142051839,0.540724317088319,0.324273946305323,-0.826894949987954,0.421923144501276,0.357031004949798,0.0312923531983533,0.0273525951429109
P01019,AGT,52,26,0.278290311228057,0.0874850976714731,0.00146766381485246,0.0288318291732275,-26.5677141917787,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.279208097192687,0.0873587668588075,0.00139294720749693,-26.4838123261684,0.167803731220644,0.919521488347663,0.0875911676116084,0.398617741601941,0.312933503764721,0.306265665223141,0.0290824788592263,0.0288318291732275
P51575,P2RX1,49,26,-0.422054917290142,0.132733972062342,0.00147424887034626,0.0288318291732275,-45.7151181859165,FALSE,number of observations (=49) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,-0.422823698083765,0.132866278520804,0.00146097706622701,-45.7018231370592,0.0265900977147169,0.986792939934634,0.18070989720873,-0.0424631081902437,0.453361672225227,0.43526042742316,0.02993449648644,0.0288318291732275
O00391,QSOX1,52,26,0.444356019494006,0.140019034143318,0.00150592098357308,0.0290830989952551,-38.0710700485447,FALSE,number of observations (=52) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,0.444420101865898,0.157621882277819,0.00480935824505742,-36.9921763080755,2.1577874809383,0.339971414308692,0.66865061077013,-0.82818558786923,0.503182389748941,0.313322782259645,0.0576004534001063,0.0290830989952551
P08493,MGP,48,26,1.1762386671944,0.371525717330373,0.00154567603641113,0.0291387055134898,-89.3920767246582,FALSE,number of observations (=48) <= number of random effects (=52) for term (1 + SampleCode | ID2); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable,TRUE,FALSE,FALSE,1.08813092481322,0.36332634876025,0.00274522834131158,-85.3416341537003,8.10088514191588,0.01741466570846,1.28441922727067,0.634990286347377,1.26088735056221,0.841760472741158,0.0446460819718567,0.0291387055134898
