Protein.Group,Genes,n_obs,n_ID,est_ri,se_ri,p_ri,q_ri,shapiro_p,shapiro_p_marginal,shapiro_p_ranef,bp_stat,bp_p,bp_p_marginal,spearman_rho_absres_fitted,spearman_p,levene_p
O14950;P19105,MYL12A;MYL12B,52,26,-0.402034385734195,0.250996469547457,0.109210206838164,0.277060376953963,0.105863327664221,3.94081864832956e-05,9.06691634517536e-05,10.6639361128039,0.00109244668802797,0.187967251470885,-0.408947323486724,0.00281193238036903,0.644967339551836
P17301,ITGA2,52,26,-0.137267944912418,0.0823976860675887,0.0957293695023641,0.259207135740779,0.106290228305068,0.616470049237806,0.934139790219623,1.69074637119941,0.193502610245701,0.231956204935682,0.0742764449756681,0.599765329415304,0.935014340261907
Q63ZY3,KANK2,40,24,-0.143516429117333,0.172416521078689,0.40519329185895,0.588198643974019,0.106304494581823,0.106304494581823,,1.73483262489303,0.187794901498639,0.187794901498639,-0.0629312020275967,0.699664278541734,0.382678137208408
Q92954,PRG4,52,26,0.289599414804574,0.144928158600212,0.0456920143130145,0.170517299791322,0.106500377196522,0.106500377196522,,0.516894959103075,0.472169217864185,0.472169217864185,0.144753426111903,0.305900360743416,0.516638918625027
P08567,PLEK,52,26,-0.427190586682462,0.130366449896909,0.00104974158427603,0.0226161760465772,0.107424769154956,0.153313175257451,0.925120477757972,0.00625212823517863,0.936976626758626,0.800975665130018,0.00640314180824725,0.964175571481508,0.932610215429683
Q12765,SCRN1,46,26,0.0249720665072653,0.183003356854511,0.891460112987909,0.93885881020199,0.107454482852059,0.107454482852059,,0.0110899186866169,0.916130873358765,0.916130873358765,0.188477638579779,0.209690816505798,0.206303701935337
P35606,COPB2,51,26,-0.038522921108772,0.0563682207773763,0.494344268780795,0.665081518457681,0.107701483720601,0.00738760138006321,0.0630994173772575,1.57899582950121,0.208905395449714,0.202241783837328,-0.0671493212669683,0.638732695247415,0.399428315070751
P29144,TPP2,51,26,0.0924157145521304,0.0776125105563234,0.233758737296723,0.42853581064915,0.108313419657671,0.646296138886474,0.978647749791201,1.68630027483913,0.194089393232538,0.693344152306873,-0.10262443438914,0.472465892775517,0.640017512163157
P42345,MTOR,46,26,-0.164216647953488,0.0724832173896713,0.0234770090523817,0.120827833528186,0.108647421510432,0.0563281014352192,0.0633798619478004,0.906567468529054,0.341026813688809,0.390128885543309,-0.0769041011409189,0.610408188754688,0.678625830651328
P02775,PPBP,52,26,-0.186987607505065,0.142675269687756,0.189999101503052,0.376344374131046,0.108997149510271,0.0199703014518573,0.0356061973446693,4.71958791580401,0.0298208888322355,0.743794306099674,0.197472893366345,0.160166917124453,0.801656134199016
P98095,FBLN2,51,26,0.436252503982788,0.144135450727455,0.00247252052496251,0.0393818990831658,0.109260480222971,0.612802538443781,0.373175535475435,0.954208395730849,0.328650394767668,0.676301551494265,-0.0469683257918552,0.742805357608389,0.880811004433194
P22891,PROZ,52,26,0.0316321585458222,0.0876672321950521,0.718233432348102,0.829970570664037,0.110649363532721,0.0331064849680224,0.150547913014096,9.62183830487196,0.00192277174517052,0.606838359199298,-0.377102364893708,0.00614883187131865,0.57799139366631
Q9Y4I1,MYO5A,51,26,-0.211993903957194,0.0893551921605516,0.0176688533129737,0.103012748560545,0.111087731445073,0.130631123541688,0.24253507951083,10.8392644857398,0.000993701963343227,0.00587406469759465,0.215656108597285,0.12835898622211,0.160117180680895
P19404,NDUFV2,41,25,-0.212652394537777,0.218815592318159,0.331133224240328,0.520035096726105,0.111480431587736,0.0555767441650423,0.278898155300742,11.2888957534465,0.000779720440103481,0.000144997499744052,0.547735191637631,0.000263954633199913,0.830067576342469
Q9BWM7,SFXN3,51,26,-0.265535496831616,0.0962521110088237,0.00580229313562816,0.0570989993283153,0.111907169595942,0.103469077434253,0.886539768476591,7.31289169051791,0.00684616715046847,0.0324687656940211,0.122533936651584,0.390535799018159,0.510570437710139
P10321,HLA-C,42,22,0.244859940993157,0.242061563262175,0.311748190778387,0.504875214625375,0.112842667719945,0.470543017343459,0.346840611575929,0.56714210954907,0.451396806023269,0.155050479044889,-0.297949923020825,0.0556998482696282,0.818041854003656
Q99426,TBCB,48,25,-0.101363917890611,0.135402388094157,0.454090806350296,0.629642132752917,0.11397256948453,0.0773803040944103,0.290553023679644,2.6851807130136,0.101285734655662,0.397028829838054,-0.185084672166739,0.207224720143954,0.175349677160144
P11586,MTHFD1,50,26,-0.0515402409053044,0.05976926914339,0.388511406327422,0.573304797302642,0.114120610785379,0.0512786771159821,0.0146745498789222,1.74271213831581,0.186795547496135,0.827596001976451,0.121056422569028,0.401195992026812,0.971649903278461
Q9BUF5,TUBB6,52,26,0.143290066158281,0.105613491772847,0.174863785827738,0.358182809945444,0.114698735043276,0.358103741554977,0.490857772899566,3.01011821933566,0.0827462559644775,0.168176537756699,-0.133953726628532,0.342722269974534,0.167095034852332
Q13033,STRN3,51,26,-0.0688660644247068,0.0846233306777242,0.415762257518359,0.59753738406127,0.114980927604287,0.234869662414129,0.780920316307679,2.42952714691815,0.119068810311068,0.0467679257219835,-0.394841628959276,0.00439675336441897,0.666283179418432
Q14764,MVP,48,26,-0.105863468103717,0.0684700795086615,0.122073795240804,0.295250661341945,0.116417881500973,0.456902130778866,0.679281357739972,0.0153208426541256,0.901491533080354,0.225695058688459,-0.133738601823708,0.363668695425883,0.698769554525801
P17936,IGFBP3,44,25,0.440237927147282,0.231084537627363,0.0567677626514965,0.189451950024051,0.118185410608148,0.223493128131916,0.537726484189027,1.34326715045615,0.246458620471618,0.655440249551729,-0.0422832980972516,0.784683816584314,0.850402599086458
P05067,APP,52,26,-0.128937854611251,0.10597546949601,0.223727354873458,0.418899443916715,0.118641509520939,0.132087182163448,0.366962671255387,1.26825462303112,0.26009436694938,0.956858661636574,-0.122769572270127,0.384801051650093,0.800804744950593
Q13043,STK4,52,26,-0.146798098563299,0.0903141026912498,0.104073687189327,0.269577456499608,0.119060988297449,0.0420760772789191,0.34839280835483,3.87764028420492,0.0489332871368384,0.45547422091351,-0.0513958849141979,0.716749452220501,0.111252074062079
P19367,HK1,51,26,-0.0477337849179485,0.094279355267224,0.612644966035933,0.755416179190356,0.119587745587578,0.0493788735987473,0.305636875191671,3.49079231953501,0.0617110426630092,0.615318323221718,-0.104796380090498,0.463102723620795,0.159966209759656
P05060,CHGB,46,26,0.434041906437592,0.169038130336079,0.0102370998051085,0.0746052792400597,0.119756153278113,0.795074282845637,0.247585575691898,0.269863002986576,0.603423685834083,0.729631757672213,0.00376194881282763,0.980448087581778,0.607558438941075
Q9NX76,CMTM6,48,25,-0.290460544480834,0.140398570012464,0.0385621953729341,0.161922862636038,0.119824835931822,0.119824835931822,,0.198702462071105,0.655770225953476,0.655770225953476,-0.0725219343507689,0.624241314277162,0.939139256860837
P11216,PYGB,52,26,0.115087200499191,0.0551608159373725,0.0369429396901663,0.157670833760516,0.120795245542841,0.488187647115116,0.648848824276087,1.32164803948609,0.250296493202258,0.0146850238575858,-0.0738495688551183,0.601869223041554,0.615591128285377
P15170,GSPT1,52,26,-0.141182572286911,0.0678134878504815,0.0373493523789172,0.158966251860681,0.120951273007374,0.0750094007877067,0.0642731673352303,0.76565756562021,0.381563780592545,0.77680165826422,-0.306326304106548,0.0276048887737194,0.366371994712358
Q96AX2,RAB37,49,26,-0.117801716631864,0.0942711728447449,0.211443923463099,0.40430799721595,0.121719607442983,0.152321894194449,0.922443373254858,0.000943990595074966,0.975489308083321,0.890488844139961,0.134489795918367,0.355765292469573,0.56656032135976
Q9H0R4,HDHD2,46,26,-0.0956880009071502,0.0882743495158819,0.278371800514565,0.47154070783724,0.122408773625092,0.122408773625092,,0.640541977570638,0.42351460737591,0.42351460737591,-0.0395634632296156,0.794053969996994,0.300330225322284
P02652,APOA2,52,26,0.392460421980518,0.131676422695237,0.00287786485962165,0.0408605071825396,0.123495436341076,0.0554278994718606,0.338714179617939,3.72098200024653,0.0537327607792962,0.220916483037931,-0.16298130282592,0.247531202887923,0.580912115036929
P19827,ITIH1,52,26,0.13277555778573,0.0687154911232756,0.0533285666367792,0.184777733672076,0.123880988199414,0.864565753008186,0.625782346848967,0.581259197696442,0.445819178490346,0.652267069006601,-0.153077776829164,0.277730108285481,0.403119296403904
Q96MK2,RIPOR3,50,26,0.0131244663027786,0.121158227235229,0.913737883409628,0.947833559402364,0.124058407456785,0.0981275940036747,0.242961419069392,0.000871864246282632,0.976444008351271,0.753138807620837,0.00417767106842737,0.97720700744285,0.637564886610811
P06727,APOA4,52,26,0.316101489439169,0.110844057940778,0.00434768786421922,0.0517097892430426,0.124262277168425,0.164656839515914,0.300403280637898,0.236347372056527,0.626856772264932,0.631315439446762,-0.0526765132758473,0.709994649169615,0.949680424196718
P06396,GSN,52,26,-0.178966562430966,0.0997306095086613,0.0727334247288918,0.225196675763803,0.12428069812005,0.0585251833153806,0.263199799380457,4.27988415416077,0.0385659767018291,0.606350987724452,0.263894817723897,0.0589730046730949,0.800972886855167
Q9HC35,EML4,49,26,-0.0200099146942238,0.068007541902696,0.768581532876571,0.863606158759493,0.125364061593256,0.118595155738002,0.658807641637587,3.92910583997928,0.0474571711186376,0.462557664197412,0.111938775510204,0.442633293392678,0.945257111888024
Q9NVK5,FGFR1OP2,40,24,0.0686830383007641,0.0779788875748317,0.378431396655676,0.562666407715734,0.125598136314852,0.192461447014045,0.391004853117293,0.0121981444122921,0.912056300016552,0.0304738906789294,-0.0403377110694184,0.80435517534815,0.208628294380917
P48507,GCLM,50,26,0.011751976483999,0.0650836394811152,0.856707231629905,0.919285711063804,0.126375730290584,0.986368492324065,0.886598990794523,2.70793745598478,0.0998500142215249,0.93067907723036,-0.0373109243697479,0.796510071813604,0.909418808506657
O00560,SDCBP,40,24,0.093223283518565,0.102497811396395,0.363078412673222,0.550626613621204,0.126390715167007,0.137253159769292,0.103904466585141,0.377742141843149,0.538814087662671,0.745621243890111,0.0827392120075047,0.610609677848361,0.561295378606868
Q9H446,RWDD1,42,26,-0.00059334484068099,0.141611900763467,0.996656924313084,0.99794876737765,0.126402693417684,0.128106322289405,0.480236638009868,0.262721552790234,0.608256546596847,0.646942510543567,-0.027307349485455,0.863494580496537,0.98901219759985
P48643,CCT5,52,26,-0.207705305913113,0.0992654674710475,0.0364007303261711,0.157228748003735,0.126790339587756,0.189614410334964,0.926798712805075,5.05965572273868,0.0244891023273527,0.0879048996651381,-0.300350038418851,0.030906937463245,0.123019323658627
P04632,CAPNS1,52,26,0.167414250159417,0.111681966079387,0.133866703029477,0.30928361680257,0.128278307900262,0.40183933179874,0.13884203218763,0.0880138710266668,0.766717456479536,0.139321318888054,-0.0892171091949116,0.528277062292758,0.214038094697318
P53396,ACLY,51,26,-0.163965953410135,0.095653411287834,0.0864979975775341,0.244313356960311,0.128834181262786,0.291022780501754,0.22175852224655,3.05053839055459,0.0807103832270013,0.331353872003063,0.138552036199095,0.331198524254717,0.52815515211482
Q9Y613,FHOD1,52,26,-0.118760443076817,0.104633539346668,0.256369808726748,0.447571872616141,0.129391510966235,0.129391510966235,,1.03379450437703,0.309269110981624,0.309269110981624,-0.0959703137958835,0.498537026506722,0.502618483126067
P13861,PRKAR2A,50,26,-0.0717020172302065,0.121688597544939,0.555710054707846,0.710875370380982,0.130315797193035,0.161619659689032,0.239036970499072,6.52814823756217,0.0106180440919108,0.0281377266191192,-0.481776710684274,0.000463573809398673,0.656598213122688
Q9HDC9,APMAP,52,26,0.447444361273234,0.101465228957557,1.03452031723441e-05,0.00399583472531791,0.131920466961491,0.00942088747837492,0.204367595567036,4.61473366375624,0.0316984173533164,0.0580855757765466,-0.0173311704943225,0.902828901287641,0.762962439573932
P04004,VTN,52,26,-0.0946465009824669,0.0747033582524654,0.205167993117062,0.395736016686468,0.133182740407185,0.152401436722583,0.524784731585995,8.09925596676065,0.00442834328921271,0.00636874175262014,-0.241868009903526,0.0841825731783548,0.440317773969788
P49588,AARS1,49,26,-0.0581032990481111,0.123581973906149,0.638240720185745,0.772350788314678,0.134571878756045,0.134571878756045,,0.00188135283043382,0.965402953341666,0.965402953341666,-0.122938274990265,0.400039268244417,0.64748736829092
Q96KN2,CNDP1,52,26,0.721134987139656,0.235424131968894,0.00219034057332503,0.0367834368020345,0.134580787092695,0.808949297669367,0.587985593820794,2.02050043094087,0.155187989857207,0.544823507335646,-0.055920771792026,0.692982915978925,0.612002026532501
Q16795,NDUFA9,51,26,-0.154387557626029,0.119257933748098,0.195469144353215,0.384713156720659,0.135846663927679,0.135846663927679,,12.0029247275759,0.000531171259378934,0.000531171259378934,0.384778441631824,0.00530397670744296,0.356721927839729
Q9H7J1,PPP1R3E,50,26,-0.188862000486706,0.0802106394536556,0.0185438799208295,0.104563118531684,0.136510977666751,0.349310614589733,0.73745727002115,0.00244760315187456,0.960542148967601,0.290729216932417,0.127106842737095,0.377932706401071,0.256742078725039
P04179,SOD2,52,26,-0.157772153965843,0.0828226006445699,0.056787762447319,0.189451950024051,0.1369012659804,0.179663297130877,0.499869814051201,8.56506154589968,0.0034267539047039,0.108844048945663,-0.303935797831469,0.0288882020007504,0.876835567425167
Q6P3X3,TTC27,51,26,-0.170968843402337,0.0807924111615161,0.034332070531457,0.153260965495906,0.137413220284537,0.0016022383478503,0.0040257075385833,5.77742566099518,0.0162333004411931,0.421312881196612,-0.102805429864253,0.471681759332513,0.386000035249469
P02649,APOE,52,26,0.15602364166687,0.0765846619648038,0.0416229827768438,0.164117665441389,0.138006394992924,0.0628298868884946,0.263927373411533,0.571067878310305,0.449834881787682,0.240197341592586,0.0472978741569197,0.738508496273956,0.287420139576441
P24043,LAMA2,52,26,0.26026976255881,0.145846913208993,0.0743358363771919,0.227874736513416,0.13836288287765,0.454719844303425,0.919116621953671,0.697493377342103,0.403627239749103,0.249472944881481,0.0341500896439853,0.809632681774284,0.0377424283090163
Q8WWA1,TMEM40,51,26,-0.287357063751901,0.168849873000911,0.0887835936050122,0.248497558187942,0.140674219316305,0.105553168743563,0.255055914715806,1.82430473591899,0.176801725528586,0.502049612608207,-0.106334841628959,0.456532116567202,0.824796942095517
P35914,HMGCL,49,26,-0.134526891263098,0.0776795368758409,0.0833058092943728,0.238793084810801,0.140687891168795,0.0851394583486436,0.416579014201631,2.26115124186283,0.132655412765105,0.732448238970282,-0.184489795918367,0.203806404693725,0.730209525749579
P50502,ST13,51,26,0.146622555339463,0.115934725315857,0.205979173824685,0.39608240424463,0.140853317013654,0.100099733406739,0.34886029025342,6.21003362208686,0.0127028217259985,0.119854296301553,-0.230769230769231,0.103240379714612,0.00976175119950492
Q14571,ITPR2,51,26,-0.182466428060899,0.077706893085382,0.0188675818819895,0.105617442056789,0.140950865826047,0.310411188191792,0.769401896587062,0.000731422440011986,0.978423983671376,0.842595498119269,-0.109592760180995,0.442788400244043,0.579091447459391
Q9H425,C1orf198,44,25,-0.0073311227817393,0.107666099814726,0.945712970078568,0.968274710915433,0.141647455863871,0.0742523365764897,0.300462962327674,4.71098299952552,0.0299705096469003,0.178533855492769,-0.153770260747005,0.31783891953169,0.913039146697818
P62191,PSMC1,51,26,0.0115011182092685,0.0896337656218505,0.897901799927983,0.942384019543469,0.142055328502522,0.142055328502522,,2.11048048718863,0.146293377369516,0.146293377369516,0.213463410434238,0.132571890620744,0.865090780620875
O60610,DIAPH1,51,26,-0.0495126371447157,0.0758871439057046,0.514110322316228,0.681218222966185,0.143202893846922,0.139048571532004,0.451859452179871,3.21348098204489,0.073033950891863,0.277012835814862,-0.109049773755656,0.4450628354736,0.42113670561456
O00468,AGRN,51,26,0.202188009376846,0.123255502708727,0.10092256020103,0.266995471764712,0.143548476593764,0.328032187976774,0.966215361091566,1.46622437680754,0.225942348063467,0.487926178448456,-0.0338461538461538,0.813177830537596,0.406174228915133
Q6P3W7,SCYL2,52,26,-0.00938976424772776,0.0702822862776662,0.893718312590996,0.940342916727735,0.143855412699532,0.143855412699532,,0.598142689578945,0.439287552868568,0.439287552868568,0.0603858154221289,0.670653392383289,0.208772596707034
P35916,FLT4,52,26,0.271893427377925,0.119195338568504,0.0225440486869762,0.118645522421439,0.14473001129383,0.418701914147098,0.859279178524682,0.239780037543089,0.62436502837743,0.706280028687495,0.0356014684538547,0.801693715933755,0.163037280744911
